Ticker,CompanyName,Year,Date,Revenue,GrossProfit,OperatingIncome,NetIncome,GrossProfitMargin,OperatingProfitMargin,NetProfitMargin,EffectiveTaxRate
ISRG,Intuitive Surgical,2020,2020-09-30,1077700000.0,724300000.0,270400000.0,313900000.0,67.20794284123596,25.090470446320868,29.126844205251924,10.81081081081081
ISRG,Intuitive Surgical,2020,2020-06-30,852100000.0,502900000.0,80600000.0,68000000.0,59.01889449595118,9.458983687360638,7.980284004224856,34.51492537313433
IVZ,Invesco,2021,2021-06-30,1721400000.0,563200000.0,419400000.0,427500000.0,32.71755547809922,24.363889857093064,24.834437086092713,23.7486523948868
IVZ,Invesco,2021,2021-03-31,1659700000.0,520600000.0,392300000.0,327000000.0,31.367114538772068,23.636801831656324,19.70235584744231,22.275674545074253
IVZ,Invesco,2020,2020-12-31,1630100000.0,507300000.0,390800000.0,270300000.0,31.120790135574506,23.973989325808233,16.581804797251703,17.237928446334752
IVZ,Invesco,2020,2020-09-30,1497600000.0,447300000.0,342000000.0,250900000.0,29.867788461538463,22.83653846153846,16.75347222222222,23.771339886187274
IPGP,IPG Photonics,2020,2020-12-31,336630000.0,146879000.0,70427000.0,49339000.0,43.63217776193447,20.921189436473277,14.656744793987464,24.26977254710653
IPGP,IPG Photonics,2020,2020-09-30,318441000.0,152792000.0,74712000.0,35604000.0,47.98125869470326,23.46180297135105,11.18072107548965,16.44325290437891
IPGP,IPG Photonics,2020,2020-06-30,296411000.0,136449000.0,61140000.0,38226000.0,46.03371669742351,20.62676486365216,12.896282526626878,22.514844286464434
IPGP,IPG Photonics,2020,2020-03-31,249242000.0,102876000.0,25231000.0,36403000.0,41.27554745989841,10.123093218638914,14.605483826963352,23.499791926758217
IQV,IQVIA,2021,2021-06-30,3438000000.0,1115000000.0,290000000.0,175000000.0,32.431646305991855,8.435136707388017,5.090168702734148,21.524663677130047
IQV,IQVIA,2021,2021-03-31,3409000000.0,1116000000.0,351000000.0,212000000.0,32.736872983279554,10.296274567321795,6.218832502200058,16.85823754789272
IQV,IQVIA,2020,2020-12-31,3298000000.0,1126000000.0,318000000.0,119000000.0,34.14190418435415,9.642207398423288,3.608247422680412,32.64248704663213
IQV,IQVIA,2020,2020-09-30,2786000000.0,986000000.0,207000000.0,101000000.0,35.39124192390524,7.430007178750897,3.6252692031586506,-2.857142857142857
IRM,Iron Mountain,2021,2021-03-31,1082040000.0,630131000.0,205766000.0,45603000.0,58.235462644634204,19.016487375697753,4.214539203726295,23.893848639650077
IRM,Iron Mountain,2020,2020-12-31,1059653000.0,610430000.0,205607000.0,247410000.0,57.60659385666818,19.403238607355426,23.34820927228064,-1.5202007734715708
IRM,Iron Mountain,2020,2020-09-30,1036647000.0,602142000.0,212795000.0,38394000.0,58.085539243349,20.5272382980899,3.703671548752854,26.542974702834503
IRM,Iron Mountain,2020,2020-06-30,982239000.0,583194000.0,179034000.0,-7086000.0,59.373940558255164,18.22713209310565,-0.7214130165876126,376.7704280155642
JBHT,J. B. Hunt,2021,2021-06-30,2908370000.0,478139000.0,241546000.0,172162000.0,16.44010218782342,8.30520188284159,5.919535684936923,24.979628475687075
JBHT,J. B. Hunt,2021,2021-03-31,2618149000.0,441932000.0,207652000.0,146606000.0,16.87955880280305,7.931252193820902,5.599604911714344,25.058785040996177
JBHT,J. B. Hunt,2020,2020-12-31,2737652000.0,440276000.0,199492000.0,154007000.0,16.082248583822924,7.286974385349197,5.625514126704197,21.961316868257434
JBHT,J. B. Hunt,2020,2020-09-30,2472523000.0,398897000.0,175503000.0,125496000.0,16.13319673871588,7.09813417306937,5.075625181241994,23.294704415432008
JKHY,Jack Henry & Associates,2021,2021-06-30,450287000.0,175369000.0,96296000.0,76862000.0,38.94604996368983,21.38547193234537,17.069557859764995,19.670160843619033
JKHY,Jack Henry & Associates,2021,2021-03-31,433776000.0,166006000.0,91203000.0,71409000.0,38.26998266386338,21.02536793183579,16.46218324665265,21.474207418322575
JKHY,Jack Henry & Associates,2020,2020-12-31,422361000.0,164579000.0,93632000.0,71982000.0,38.96642919208923,22.16871349390687,17.0427667327239,23.069030748020136
JKHY,Jack Henry & Associates,2020,2020-09-30,451800000.0,188871000.0,117588000.0,91216000.0,41.80411686586986,26.0265604249668,20.189464364763168,22.395119917644358
J,Jacobs Engineering Group,2021,2021-07-02,3576436000.0,816935000.0,252224000.0,165794000.0,22.842153473457934,7.052383993450463,4.635732332411373,38.52798577245814
J,Jacobs Engineering Group,2021,2021-04-02,3547873000.0,767013000.0,246263000.0,11045000.0,21.61895310232356,6.94114473657879,0.3113132854530024,0.0
J,Jacobs Engineering Group,2021,2021-01-01,3381836000.0,632060000.0,245641000.0,257048000.0,18.6898477631677,7.263539686726382,7.600841672984733,24.575062621607348
J,Jacobs Engineering Group,2020,2020-10-02,3519689000.0,667249000.0,324073000.0,81990000.0,18.957612448145277,9.207432815797077,2.3294671773557267,-32.783097280404284
SJM,JM Smucker,2021,2021-07-31,1858000000.0,644000000.0,260500000.0,153900000.0,34.66092572658773,14.020452099031216,8.283100107642626,25.0
SJM,JM Smucker,2021,2021-04-30,1920200000.0,739100000.0,261200000.0,147000000.0,38.49078221018644,13.602749713571502,7.655452557025309,23.952405587170205
SJM,JM Smucker,2021,2021-01-31,2076700000.0,809400000.0,378000000.0,261500000.0,38.97529734675206,18.20195502479896,12.592093224827853,27.662517289073307
SJM,JM Smucker,2020,2020-10-31,2034000000.0,818200000.0,375600000.0,230800000.0,40.22615535889872,18.466076696165192,11.347099311701081,23.953871499176277
JNJ,Johnson & Johnson,2021,2021-07-04,23312000000.0,15745000000.0,6412000000.0,6278000000.0,67.54032258064517,27.505147563486616,26.930336307481124,5.764034824377064
JNJ,Johnson & Johnson,2021,2021-04-04,22321000000.0,15285000000.0,6844000000.0,6197000000.0,68.47811477980376,30.661708704807133,27.76309305138659,16.583658635078745
JNJ,Johnson & Johnson,2021,2021-01-03,22475000000.0,14692000000.0,3946000000.0,1738000000.0,65.37041156840935,17.557285873192434,7.733036707452726,-5.5251973284760165
JNJ,Johnson & Johnson,2020,2020-09-27,21082000000.0,14142000000.0,5966000000.0,3554000000.0,67.08092211365145,28.299022863105964,16.85798311355659,19.24562599409225
JCI,Johnson Controls,2021,2021-06-30,6341000000.0,2197000000.0,1045000000.0,574000000.0,34.647531935026024,16.480050465226306,9.052199968459233,14.044213263979193
JCI,Johnson Controls,2021,2021-03-31,5594000000.0,1943000000.0,669000000.0,343000000.0,34.733643189131215,11.959242045048265,6.131569538791562,34.48844884488449
JCI,Johnson Controls,2020,2020-12-31,5341000000.0,1728000000.0,430000000.0,451000000.0,32.353491855457776,8.050926792735442,8.444111589589964,14.087759815242496
JCI,Johnson Controls,2020,2020-09-30,5954000000.0,1975000000.0,882000000.0,441000000.0,33.1709774941216,14.813570708767216,7.406785354383608,5.950095969289827
JPM,JPMorgan Chase,2021,2021-06-30,32764000000.0,32764000000.0,15282000000.0,11948000000.0,100.0,0.0,36.466853863997066,20.858448698416904
JPM,JPMorgan Chase,2021,2021-03-31,36422000000.0,36422000000.0,17725000000.0,14300000000.0,100.0,0.0,39.26198451485366,19.195343843589306
JPM,JPMorgan Chase,2020,2020-12-31,31113000000.0,31113000000.0,15341000000.0,12136000000.0,100.0,0.0,39.00620319480603,19.44241619648191
JPM,JPMorgan Chase,2020,2020-09-30,28536000000.0,28536000000.0,12185000000.0,9443000000.0,100.0,0.0,33.09153350154192,19.020667181202295
JNPR,Juniper Networks,2021,2021-06-30,1172300000.0,681900000.0,107300000.0,62000000.0,58.1677045124968,9.152947197816259,5.288748613836049,17.11229946524064
JNPR,Juniper Networks,2021,2021-03-31,1074400000.0,615600000.0,47100000.0,-31100000.0,57.29709605361132,4.383842144452718,-2.89463886820551,0.0
JNPR,Juniper Networks,2020,2020-12-31,1222600000.0,717000000.0,175800000.0,30800000.0,58.64550956976934,14.379191886144282,2.519221331588418,21.428571428571427
JNPR,Juniper Networks,2020,2020-09-30,1138200000.0,657800000.0,126300000.0,145400000.0,57.79300650149358,11.096468107538218,12.774556316991742,-30.286738351254485
KSU,Kansas City Southern,2021,2021-06-30,749500000.0,380300000.0,289100000.0,-378500000.0,50.74049366244163,38.572381587725154,-50.500333555703804,0.0
KSU,Kansas City Southern,2021,2021-03-31,706000000.0,368800000.0,272300000.0,153000000.0,52.23796033994334,38.56940509915014,21.671388101983002,27.607361963190186
KSU,Kansas City Southern,2020,2020-12-31,693400000.0,384300000.0,276900000.0,165700000.0,55.422555523507356,39.93366022497837,23.896740698009808,29.50402713013989
KSU,Kansas City Southern,2020,2020-09-30,659600000.0,363200000.0,274000000.0,189800000.0,55.06367495451789,41.540327471194665,28.775015160703454,20.318391286133224
K,Kellogg's,2021,2021-04-03,3584000000.0,1167000000.0,560000000.0,368000000.0,32.56138392857143,15.625,10.267857142857142,22.708333333333332
K,Kellogg's,2021,2021-01-02,3464000000.0,1188000000.0,439000000.0,205000000.0,34.29561200923787,12.673210161662817,5.918013856812933,20.912547528517113
K,Kellogg's,2020,2020-09-26,3429000000.0,1201000000.0,411000000.0,348000000.0,35.02478856809566,11.986001749781277,10.148731408573928,15.587529976019185
K,Kellogg's,2020,2020-06-27,3465000000.0,1207000000.0,538000000.0,351000000.0,34.83405483405483,15.526695526695528,10.129870129870131,23.542116630669547
KEY,KeyCorp,2021,2021-06-30,1989000000.0,1989000000.0,927000000.0,729000000.0,100.0,0.0,36.65158371040724,20.700985761226725
KEY,KeyCorp,2021,2021-03-31,1836000000.0,1836000000.0,780000000.0,622000000.0,100.0,0.0,33.87799564270153,19.215686274509807
KEY,KeyCorp,2020,2020-12-31,1817000000.0,1817000000.0,743000000.0,582000000.0,100.0,0.0,32.03082003302146,16.545718432510885
KEY,KeyCorp,2020,2020-09-30,1521000000.0,1521000000.0,504000000.0,428000000.0,100.0,0.0,28.139381985535834,12.396694214876034
KEYS,Keysight Technologies,2021,2021-04-30,1221000000.0,737000000.0,224000000.0,186000000.0,60.36036036036037,18.345618345618345,15.233415233415235,10.576923076923077
KEYS,Keysight Technologies,2021,2021-01-31,1180000000.0,707000000.0,219000000.0,172000000.0,59.91525423728814,18.559322033898304,14.576271186440678,11.794871794871794
KEYS,Keysight Technologies,2020,2020-10-31,1220000000.0,756000000.0,278000000.0,217000000.0,61.967213114754095,22.78688524590164,17.78688524590164,18.421052631578945
KEYS,Keysight Technologies,2020,2020-07-31,1011000000.0,606000000.0,200000000.0,176000000.0,59.940652818991104,19.782393669634025,17.408506429277942,4.864864864864865
KMB,Kimberly-Clark,2021,2021-03-31,4743000000.0,1614000000.0,813000000.0,584000000.0,34.029095509171405,17.141049968374446,12.312882142104154,19.838056680161944
KMB,Kimberly-Clark,2020,2020-12-31,4836000000.0,1710000000.0,815000000.0,539000000.0,35.359801488833746,16.85277088502895,11.145574855252274,23.314606741573034
KMB,Kimberly-Clark,2020,2020-09-30,4683000000.0,1697000000.0,783000000.0,472000000.0,36.237454623104846,16.72005124919923,10.079009182148194,19.09547738693467
KMB,Kimberly-Clark,2020,2020-06-30,4612000000.0,1837000000.0,1000000000.0,681000000.0,39.83087597571552,21.68256721595837,14.76582827406765,22.334455667789
KIM,Kimco Realty,2021,2021-06-30,289016000.0,199532000.0,102205000.0,116697000.0,69.03839233814045,35.363094084756554,40.377349350900985,1.0769217774699518
KIM,Kimco Realty,2021,2021-03-31,282308000.0,193817000.0,94463000.0,137942000.0,68.65444833302634,33.46097170466299,48.86223557249529,0.9163963484267827
KIM,Kimco Realty,2020,2020-12-31,269441000.0,177826000.0,91330000.0,201234000.0,65.99812203784873,33.8961034141055,74.68573825067455,0.24518648508366497
KIM,Kimco Realty,2020,2020-09-30,259792000.0,173778000.0,73279000.0,-38394000.0,66.89120527190984,28.206796206195726,-14.778746073782104,0.0
KMI,Kinder Morgan,2021,2021-03-31,5211000000.0,2688000000.0,1882000000.0,1409000000.0,51.583189407023596,36.11590865476876,27.038956054500098,19.763513513513516
KMI,Kinder Morgan,2020,2020-12-31,3115000000.0,1723000000.0,925000000.0,607000000.0,55.313001605136435,29.69502407704655,19.486356340288925,22.125
KMI,Kinder Morgan,2020,2020-09-30,2919000000.0,1621000000.0,830000000.0,455000000.0,55.532716683795826,28.43439534087016,15.587529976019185,22.875816993464053
KMI,Kinder Morgan,2020,2020-06-30,2560000000.0,1513000000.0,723000000.0,-637000000.0,59.10156250000001,28.2421875,-24.8828125,0.0
KLAC,KLA Corporation,2021,2021-06-30,1925471000.0,1153230000.0,717941000.0,632978000.0,59.8933975115699,37.28651327389506,32.87393058633446,10.691366071189249
KLAC,KLA Corporation,2021,2021-03-31,1803773000.0,1094144000.0,672147000.0,567496000.0,60.65863054830069,37.2633917904304,31.461608528345863,11.435455486623267
KLAC,KLA Corporation,2020,2020-12-31,1650870000.0,981137000.0,570164000.0,457251000.0,59.43151186949911,34.537183424497385,27.69757764088026,13.352054030891047
KLAC,KLA Corporation,2020,2020-09-30,1538620000.0,918058000.0,526389000.0,420567000.0,59.66762423470383,34.21176118859757,27.334039593921826,13.158993480858031
KHC,Kraft Heinz,2021,2021-06-26,6615000000.0,2292000000.0,1426000000.0,-27000000.0,34.64852607709751,21.557067271352988,-0.40816326530612246,103.87596899224806
KHC,Kraft Heinz,2021,2021-03-27,6394000000.0,2204000000.0,1389000000.0,563000000.0,34.469815451986236,21.723490772599312,8.80512980919612,19.318181818181817
KHC,Kraft Heinz,2020,2020-12-26,6939000000.0,2521000000.0,1780000000.0,1032000000.0,36.330883412595476,25.652111255224096,14.87246000864678,19.59564541213064
KHC,Kraft Heinz,2020,2020-09-26,6441000000.0,2341000000.0,1502000000.0,597000000.0,36.34528799875796,23.319360347772086,9.268747088961343,33.99558498896248
KR,Kroger,2021,2021-05-14,41298000000.0,9351000000.0,910000000.0,140000000.0,22.6427429899753,2.203496537362584,0.3389994672865514,20.11173184357542
KR,Kroger,2021,2021-01-30,30737000000.0,7934000000.0,4000000.0,-77000000.0,25.812538634219344,0.013013631779288805,-0.2505124117513095,0.0
KR,Kroger,2020,2020-11-07,29723000000.0,6822000000.0,858000000.0,631000000.0,22.951922753423275,2.8866534333680987,2.1229351007637183,24.22062350119904
KR,Kroger,2020,2020-08-15,30489000000.0,6938000000.0,882000000.0,819000000.0,22.755747974679394,2.892846600413264,2.686214700383745,22.714420358152687
LHX,L3Harris Technologies,2021,2021-07-02,4668000000.0,1417000000.0,660000000.0,413000000.0,30.355612682090833,14.138817480719796,8.847472150814054,29.037800687285227
LHX,L3Harris Technologies,2021,2021-04-02,4567000000.0,1354000000.0,685000000.0,468000000.0,29.64747098751916,14.998905189402233,10.247427195095248,11.385199240986717
LHX,L3Harris Technologies,2021,2021-01-01,4660000000.0,1399000000.0,686000000.0,193000000.0,30.021459227467812,14.721030042918454,4.141630901287554,25.506072874493928
LHX,L3Harris Technologies,2020,2020-10-02,4463000000.0,1311000000.0,620000000.0,426000000.0,29.374859959668388,13.892000896258121,9.54514900291284,16.795366795366796
LH,LabCorp,2021,2021-03-31,4161500000.0,1599000000.0,1117800000.0,769600000.0,38.42364532019704,26.86050702871561,18.49333173134687,24.63300058719906
LH,LabCorp,2020,2020-12-31,4489800000.0,1961400000.0,1402600000.0,938300000.0,43.68568755846586,31.239698873001025,20.898481001380908,24.47091011507202
LH,LabCorp,2020,2020-09-30,3896100000.0,1559400000.0,1084000000.0,703400000.0,40.02464002464002,27.822694489361155,18.05395138728472,25.699503748284236
LH,LabCorp,2020,2020-06-30,2768800000.0,760500000.0,316700000.0,231600000.0,27.46677260907252,11.438168159491477,8.364634498699798,22.02020202020202
LRCX,Lam Research,2021,2021-06-27,4145179000.0,1915201000.0,1315927000.0,1144657000.0,46.203095210122406,31.745963202071607,27.614175407141644,12.538882194686424
LRCX,Lam Research,2021,2021-03-28,3847654000.0,1780131000.0,1195308000.0,1071121000.0,46.265360658728675,31.065891059851015,27.838287954166358,7.661027527870978
LRCX,Lam Research,2020,2020-12-27,3456237000.0,1603795000.0,1009724000.0,869229000.0,46.40292317916856,29.214547497755504,25.14957741613205,11.283518901634341
LRCX,Lam Research,2020,2020-09-27,3177080000.0,1506179000.0,961064000.0,823451000.0,47.40765105065029,30.24991501630428,25.918484898082518,10.714951771277887
LW,Lamb Weston,2021,2021-05-30,1007500000.0,198000000.0,99600000.0,65500000.0,19.65260545905707,9.885856079404466,6.5012406947890815,17.919799498746865
LW,Lamb Weston,2021,2021-02-28,895800000.0,196700000.0,101600000.0,66100000.0,21.95802634516633,11.34181736994865,7.378879214110293,19.781553398058254
LW,Lamb Weston,2020,2020-11-29,896100000.0,223500000.0,144600000.0,96900000.0,24.941412788751254,16.136591898225642,10.813525276196852,24.767080745341616
LW,Lamb Weston,2020,2020-08-30,871500000.0,229800000.0,155700000.0,89300000.0,26.368330464716006,17.865748709122204,10.246701090074584,23.870417732310315
LVS,Las Vegas Sands,2021,2021-03-31,1196000000.0,468000000.0,-93000000.0,-278000000.0,39.130434782608695,-7.775919732441472,-23.244147157190636,0.0
LVS,Las Vegas Sands,2020,2020-12-31,1146000000.0,1258000000.0,-199000000.0,-299000000.0,109.77312390924956,-17.36474694589878,-26.090750436300176,0.0
LVS,Las Vegas Sands,2020,2020-09-30,586000000.0,83000000.0,-552000000.0,-565000000.0,14.163822525597269,-94.19795221843003,-96.41638225255973,0.0
LVS,Las Vegas Sands,2020,2020-06-30,98000000.0,-274000000.0,-917000000.0,-820000000.0,-279.5918367346939,-935.7142857142858,-836.734693877551,0.0
LEG,Leggett & Platt,2021,2021-03-31,1150900000.0,247500000.0,125700000.0,87500000.0,21.50490920149448,10.92188721869841,7.602745677296029,19.945105215004574
LEG,Leggett & Platt,2020,2020-12-31,1182000000.0,258100000.0,138600000.0,103200000.0,21.835871404399324,11.725888324873097,8.730964467005077,21.161191749427044
LEG,Leggett & Platt,2020,2020-09-30,1207600000.0,267400000.0,145900000.0,104800000.0,22.14309373964889,12.081815170586287,8.678370321298443,17.336485421591803
LEG,Leggett & Platt,2020,2020-06-30,845100000.0,146300000.0,32900000.0,-6100000.0,17.311560762039996,3.8930304106022953,-0.7218080700508815,354.16666666666663
LDOS,Leidos,2021,2021-07-02,3448000000.0,498000000.0,275000000.0,169000000.0,14.443155452436196,7.975638051044083,4.901392111368909,23.766816143497756
LDOS,Leidos,2021,2021-04-02,3315000000.0,467000000.0,308000000.0,205000000.0,14.087481146304675,9.291101055806939,6.184012066365008,21.755725190839694
LDOS,Leidos,2021,2021-01-01,3252000000.0,491000000.0,302000000.0,197000000.0,15.09840098400984,9.28659286592866,6.057810578105781,19.591836734693878
LDOS,Leidos,2020,2020-10-02,3242000000.0,468000000.0,266000000.0,163000000.0,14.435533621221468,8.204811844540409,5.027760641579272,23.83177570093458
LEN,Lennar,2021,2021-05-31,6430245000.0,1703804000.0,1035991000.0,831363000.0,26.496719798390263,16.111221267618888,12.92894749733486,23.713789503913354
LEN,Lennar,2021,2021-02-28,5325468000.0,1384255000.0,876463000.0,1001369000.0,25.993114595750082,16.457952615619888,18.803399062767816,23.36863062484646
LEN,Lennar,2020,2020-11-30,6825890000.0,1717361000.0,1156899000.0,882760000.0,25.15951765996815,16.948690939936036,12.932526014922596,23.503880148989477
LEN,Lennar,2020,2020-08-31,5870254000.0,1410208000.0,869165000.0,666418000.0,24.02294687759678,14.80625880924403,11.352455958464489,22.082320058020077
LNC,Lincoln National,2021,2021-06-30,4851000000.0,858000000.0,858000000.0,642000000.0,17.687074829931973,17.687074829931973,13.234384662956092,16.83937823834197
LNC,Lincoln National,2021,2021-03-31,4534000000.0,340000000.0,340000000.0,225000000.0,7.498897220996913,7.498897220996913,4.962505513895015,14.122137404580155
LNC,Lincoln National,2020,2020-12-31,4136000000.0,3215000000.0,198000000.0,143000000.0,77.7321083172147,4.787234042553192,3.4574468085106385,-60.67415730337079
LNC,Lincoln National,2020,2020-09-30,5361000000.0,546000000.0,546000000.0,398000000.0,10.184667039731393,10.184667039731393,7.423988061928745,13.478260869565217
LIN,Linde,2021,2021-06-30,7584000000.0,3390000000.0,1392000000.0,841000000.0,44.699367088607595,18.354430379746837,11.089135021097047,27.603305785123965
LIN,Linde,2021,2021-03-31,7243000000.0,3189000000.0,1250000000.0,980000000.0,44.02871738230015,17.25804224768742,13.53030512218694,20.85603112840467
LIN,Linde,2020,2020-12-31,7272000000.0,3186000000.0,1206000000.0,770000000.0,43.81188118811881,16.584158415841586,10.588558855885587,23.958333333333336
LIN,Linde,2020,2020-09-30,6855000000.0,3020000000.0,1055000000.0,700000000.0,44.055433989788476,15.390226112326769,10.211524434719182,26.633165829145728
LYV,Live Nation Entertainment,2021,2021-06-30,575946000.0,332826000.0,-127313000.0,-195665000.0,57.7877092644102,-22.105023734864034,-33.972803005837356,0.0
LYV,Live Nation Entertainment,2021,2021-03-31,290609000.0,156643000.0,-303034000.0,-307193000.0,53.90163415448248,-104.27550419980112,-105.70663675247498,0.0
LYV,Live Nation Entertainment,2020,2020-12-31,237383000.0,34109000.0,-404490000.0,-443332000.0,14.368762716791009,-170.39552116200403,-186.7581082048841,0.0
LYV,Live Nation Entertainment,2020,2020-09-30,184018000.0,53269000.0,-504233000.0,-528902000.0,28.947711636905087,-274.0128683063613,-287.41862209131716,0.0
LKQ,LKQ Corporation,2021,2021-03-31,3170786000.0,1293551000.0,369829000.0,265913000.0,40.79590991003493,11.663637974937444,8.3863433230751,25.874962774943572
LKQ,LKQ Corporation,2020,2020-12-31,2953888000.0,1170496000.0,282715000.0,181012000.0,39.62560530392486,9.570945140777171,6.127923604415604,27.494307700310927
LKQ,LKQ Corporation,2020,2020-09-30,3047684000.0,1199375000.0,312762000.0,193483000.0,39.353653462760576,10.26228441006351,6.348525634547414,28.817248505180938
LKQ,LKQ Corporation,2020,2020-06-30,2626323000.0,1016669000.0,210829000.0,118792000.0,38.71073740739429,8.027535074703302,4.52312986635688,26.10905326698345
LMT,Lockheed Martin,2021,2021-06-27,17029000000.0,2151000000.0,2254000000.0,1815000000.0,12.631393505197016,13.236244054260379,10.65828880145634,16.359447004608295
LMT,Lockheed Martin,2021,2021-03-28,16258000000.0,2222000000.0,2329000000.0,1837000000.0,13.667117726657645,14.32525525894944,11.299052774018945,16.91542288557214
LMT,Lockheed Martin,2020,2020-12-31,17032000000.0,2241000000.0,2258000000.0,1792000000.0,13.157585720995774,13.257397839361202,10.521371535932362,18.061271147690903
LMT,Lockheed Martin,2020,2020-09-27,16495000000.0,2136000000.0,2201000000.0,1698000000.0,12.949378599575628,13.343437405274324,10.294028493482873,14.737354085603114
L,Loews Corporation,2021,2021-06-30,4003000000.0,1768000000.0,1112000000.0,754000000.0,44.1668748438671,27.779165625780667,18.835873095178616,21.640316205533598
L,Loews Corporation,2021,2021-03-31,3622000000.0,1446000000.0,532000000.0,261000000.0,39.92269464384318,14.688017669795695,7.205963556046384,28.00982800982801
L,Loews Corporation,2020,2020-12-31,3675000000.0,1524000000.0,631000000.0,397000000.0,41.46938775510204,17.17006802721088,10.802721088435375,20.255474452554743
L,Loews Corporation,2020,2020-09-30,3465000000.0,1196000000.0,330000000.0,139000000.0,34.516594516594516,9.523809523809524,4.011544011544012,11.475409836065573
LOW,Lowe's,2021,2021-07-30,27570000000.0,9312000000.0,4237000000.0,3018000000.0,33.77584330794342,15.368153790351831,10.946681175190424,24.43665498247371
LOW,Lowe's,2021,2021-04-30,24422000000.0,8130000000.0,3245000000.0,2321000000.0,33.28965686675948,13.287200065514702,9.503726148554582,23.500329597890573
LOW,Lowe's,2021,2021-01-29,20311000000.0,6466000000.0,2769000000.0,978000000.0,31.834966274432574,13.633006745113486,4.815124809216681,25.90909090909091
LOW,Lowe's,2020,2020-10-30,22309000000.0,7300000000.0,2175000000.0,692000000.0,32.72221973194675,9.749428481778654,3.101887130754404,22.595078299776286
LUMN,Lumen Technologies,2021,2021-06-30,4924000000.0,2809000000.0,1043000000.0,506000000.0,57.047116165718926,21.18196588139724,10.276198212835093,24.92581602373887
LUMN,Lumen Technologies,2021,2021-03-31,5029000000.0,2893000000.0,1011000000.0,475000000.0,57.52634718631935,20.103400278385365,9.445217737124677,24.841772151898734
LUMN,Lumen Technologies,2020,2020-12-31,5125000000.0,2894000000.0,986000000.0,-2289000000.0,56.46829268292682,19.2390243902439,-44.66341463414634,0.0
LUMN,Lumen Technologies,2020,2020-09-30,5167000000.0,2931000000.0,886000000.0,366000000.0,56.72537255660926,17.14728082059222,7.083413973292045,23.75
LYB,LyondellBasell,2021,2021-09-30,12700000000.0,2591000000.0,2234000000.0,1760000000.0,20.401574803149604,17.590551181102363,13.858267716535433,20.42476276547673
LYB,LyondellBasell,2021,2021-06-30,11561000000.0,2885000000.0,2513000000.0,2058000000.0,24.95458870339936,21.73687397283972,17.801228267450913,19.750195160031225
LYB,LyondellBasell,2021,2021-03-31,9082000000.0,1404000000.0,1073000000.0,1068000000.0,15.459149966967628,11.814578286720986,11.75952433384717,6.140350877192982
LYB,LyondellBasell,2020,2020-12-31,7937000000.0,1225000000.0,893000000.0,853000000.0,15.434043089328462,11.251102431649237,10.74713367771198,4.3624161073825505
MTB,M&T Bank,2021,2021-06-30,1470973000.0,1470973000.0,630134000.0,458069000.0,100.0,0.0,31.140544387966333,24.364626470374553
MTB,M&T Bank,2021,2021-03-31,1511993000.0,1511993000.0,609475000.0,447249000.0,100.0,0.0,29.58009726235505,24.52117883921836
MTB,M&T Bank,2020,2020-12-31,1465530000.0,1465530000.0,638855000.0,471140000.0,100.0,0.0,32.14809659304142,24.07360254753256
MTB,M&T Bank,2020,2020-09-30,1313656000.0,1313656000.0,502917000.0,372136000.0,100.0,0.0,28.328268587819032,23.567517386142846
MRO,Marathon Oil,2021,2021-06-30,1259000000.0,966000000.0,54000000.0,16000000.0,76.7275615567911,4.289118347895156,1.2708498808578237,38.46153846153847
MRO,Marathon Oil,2021,2021-03-31,1180000000.0,907000000.0,87000000.0,97000000.0,76.86440677966102,7.372881355932204,8.220338983050848,9.345794392523365
MRO,Marathon Oil,2020,2020-12-31,831000000.0,530000000.0,-215000000.0,-338000000.0,63.77858002406739,-25.872442839951866,-40.67388688327316,0.0
MRO,Marathon Oil,2020,2020-09-30,764000000.0,452000000.0,-239000000.0,-317000000.0,59.16230366492147,-31.282722513089006,-41.49214659685864,0.0
MPC,Marathon Petroleum,2021,2021-06-30,29734000000.0,2557000000.0,816000000.0,8512000000.0,8.599582968991728,2.744333086702092,28.62716082599045,0.8431703204047217
MPC,Marathon Petroleum,2021,2021-03-31,22788000000.0,1704000000.0,123000000.0,-242000000.0,7.477619799894682,0.5397577672459188,-1.0619624363700193,0.0
MPC,Marathon Petroleum,2020,2020-12-31,18020000000.0,1989000000.0,380000000.0,285000000.0,11.037735849056604,2.108768035516093,1.5815760266370698,-338.59649122807014
MPC,Marathon Petroleum,2020,2020-09-30,17430000000.0,1287000000.0,-400000000.0,-886000000.0,7.383820998278829,-2.2948938611589216,-5.08318990246701,0.0
MKTX,MarketAxess,2021,2021-06-30,176334000.0,125058000.0,87177000.0,67288000.0,70.92109292592467,49.438565449658036,38.15940204384861,21.80632865792012
MKTX,MarketAxess,2021,2021-03-31,195464000.0,137340000.0,103479000.0,80457000.0,70.2635779478574,52.940183358572426,41.16205541685425,20.966395222050863
MKTX,MarketAxess,2020,2020-12-31,171346000.0,125952000.0,92817000.0,72931000.0,73.50740606725573,54.16934156618771,42.56358479334212,19.224933269833535
MKTX,MarketAxess,2020,2020-09-30,164006000.0,118006000.0,87803000.0,67776000.0,71.95224564954941,53.53645598331769,41.325317366437815,22.95117376229182
MAR,Marriott International,2021,2021-03-31,536000000.0,401000000.0,85000000.0,-11000000.0,74.81343283582089,15.858208955223882,-2.0522388059701493,0.0
